customer_id,usage_month,monthly_logins,active_users,support_tickets
CUST-0207,2022-04,9.9,4,0
CUST-0207,2022-05,5.3,2,0
CUST-0207,2022-06,6.0,2,0
CUST-0207,2022-07,8.9,3,0
CUST-0207,2022-08,8.6,1,0
CUST-0207,2022-09,9.6,4,0
CUST-0207,2022-10,11.2,2,0
CUST-0207,2022-11,10.4,2,0
CUST-0207,2022-12,11.8,4,0
CUST-0207,2023-01,5.2,1,1
CUST-0207,2023-02,10.0,3,0
CUST-0207,2023-03,5.4,2,0
CUST-0207,2023-04,9.5,3,0
CUST-0207,2023-05,9.5,4,0
CUST-0207,2023-06,,1,0
CUST-0207,2023-07,6.9,2,1
CUST-0207,2023-08,3.7,1,0
CUST-0207,2023-09,6.6,1,0
CUST-0207,2023-10,11.5,4,0
CUST-0207,2023-11,10.6,4,2
CUST-0207,2023-12,8.6,2,0
CUST-0207,2024-01,11.9,2,0
CUST-0207,2024-02,4.9,1,1
CUST-0207,2024-03,12.0,4,0
CUST-0207,2024-04,8.7,2,1
CUST-0207,2024-05,13.9,6,0
CUST-0207,2024-06,7.6,1,0
CUST-0207,2024-07,8.0,2,0
CUST-0207,2024-08,10.0,2,0
CUST-0207,2024-09,7.1,2,1
CUST-0208,2023-04,17.6,4,0
CUST-0208,2023-05,10.5,4,0
CUST-0208,2023-06,11.1,3,0
CUST-0208,2023-07,13.9,4,0
CUST-0208,2023-08,15.1,5,0
CUST-0208,2023-09,9.2,3,0
CUST-0208,2023-10,12.4,4,1
CUST-0208,2023-11,13.7,2,0
CUST-0208,2023-12,15.9,7,0
CUST-0208,2024-01,12.6,4,0
CUST-0208,2024-02,12.4,2,0
CUST-0208,2024-03,6.0,1,0
CUST-0208,2024-04,14.6,4,0
CUST-0208,2024-05,8.4,2,1
CUST-0208,2024-06,8.8,2,0
CUST-0208,2024-07,7.5,1,0
CUST-0208,2024-08,14.4,2,0
CUST-0208,2024-09,12.7,3,0
CUST-0208,2024-10,19.9,8,0
CUST-0208,2024-11,,4,0
CUST-0208,2024-12,12.0,2,0
CUST-0208,2025-01,8.9,3,0
CUST-0208,2025-02,,3,0
CUST-0208,2025-03,14.2,2,1
CUST-0208,2025-04,12.4,3,2
CUST-0208,2025-05,13.4,6,1
CUST-0209,2023-01,11.9,5,1
CUST-0209,2023-02,15.5,5,0
CUST-0209,2023-03,10.2,2,1
CUST-0209,2023-04,10.7,5,0
CUST-0209,2023-05,15.1,5,0
CUST-0209,2023-06,14.4,4,0
CUST-0209,2023-07,20.0,5,0
CUST-0209,2023-08,18.7,4,1
CUST-0209,2023-09,13.4,3,0
CUST-0209,2023-10,17.4,4,2
CUST-0209,2023-11,12.1,3,1
CUST-0209,2023-12,20.2,4,1
CUST-0209,2024-01,15.3,4,0
CUST-0209,2024-02,11.4,2,1
CUST-0209,2024-03,10.5,3,1
CUST-0209,2024-04,18.1,4,0
CUST-0209,2024-05,12.7,4,0
CUST-0209,2024-06,12.6,2,2
CUST-0209,2024-07,14.4,3,0
CUST-0209,2024-08,16.5,7,0
CUST-0209,2024-09,13.7,2,0
CUST-0209,2024-10,17.0,3,0
CUST-0209,2024-11,18.9,4,0
CUST-0209,2024-12,13.2,3,1
CUST-0209,2025-01,14.9,3,0
CUST-0209,2025-02,16.7,4,0
CUST-0209,2025-03,15.7,3,0
CUST-0209,2025-04,19.0,4,1
CUST-0209,2025-05,8.5,2,2
CUST-0210,2024-02,9.3,2,0
CUST-0210,2024-03,10.5,2,0
CUST-0210,2024-04,10.2,3,0
CUST-0210,2024-05,16.0,5,0
CUST-0210,2024-06,17.2,5,0
CUST-0210,2024-07,15.2,5,0
CUST-0210,2024-08,8.3,2,0
CUST-0210,2024-09,10.5,2,1
CUST-0210,2024-10,9.8,2,0
CUST-0210,2024-11,13.7,4,0
CUST-0210,2024-12,12.8,5,0
CUST-0210,2025-01,15.7,3,0
CUST-0210,2025-02,14.0,3,1
CUST-0210,2025-03,12.5,2,1
CUST-0210,2025-04,18.5,5,0
CUST-0210,2025-05,10.0,2,0
CUST-0211,2023-09,13.5,5,1
CUST-0211,2023-10,16.6,6,0
CUST-0211,2023-11,19.5,7,1
CUST-0211,2023-12,17.4,4,0
CUST-0211,2024-01,17.5,5,0
CUST-0211,2024-02,13.6,4,0
CUST-0211,2024-03,18.6,6,3
CUST-0211,2024-04,15.0,4,1
CUST-0211,2024-05,,3,1
CUST-0211,2024-06,20.9,9,0
CUST-0211,2024-07,17.9,3,0
CUST-0211,2024-08,17.3,4,0
CUST-0211,2024-09,16.6,6,0
CUST-0211,2024-10,15.4,5,0
CUST-0211,2024-11,21.8,8,1
CUST-0211,2024-12,19.0,5,0
CUST-0211,2025-01,17.3,5,0
CUST-0211,2025-02,16.4,3,0
CUST-0211,2025-03,16.4,3,0
CUST-0211,2025-04,17.0,3,2
CUST-0211,2025-05,17.9,5,1
CUST-0212,2022-11,26.7,5,0
CUST-0212,2022-12,20.3,9,0
CUST-0212,2023-01,32.6,10,0
CUST-0212,2023-02,16.6,3,1
CUST-0212,2023-03,29.3,14,0
CUST-0212,2023-04,25.1,8,1
CUST-0212,2023-05,23.3,9,0
CUST-0212,2023-06,28.6,13,0
CUST-0212,2023-07,29.5,11,1
CUST-0212,2023-08,31.8,7,0
CUST-0212,2023-09,19.1,4,0
CUST-0212,2023-10,25.6,5,0
CUST-0212,2023-11,18.8,3,0
CUST-0212,2023-12,29.0,13,0
CUST-0212,2024-01,27.5,6,0
CUST-0212,2024-02,23.7,5,0
CUST-0212,2024-03,25.1,6,2
CUST-0212,2024-04,26.8,6,2
CUST-0212,2024-05,26.5,10,3
CUST-0212,2024-06,29.7,6,1
CUST-0212,2024-07,21.7,6,1
CUST-0212,2024-08,15.6,4,0
CUST-0212,2024-09,30.5,6,0
CUST-0212,2024-10,29.4,8,0
CUST-0212,2024-11,25.4,5,2
CUST-0212,2024-12,24.4,5,0
CUST-0212,2025-01,23.3,5,0
CUST-0212,2025-02,21.6,5,0
CUST-0212,2025-03,21.2,5,0
CUST-0212,2025-04,32.2,9,0
CUST-0212,2025-05,20.3,9,0
CUST-0213,2022-02,13.1,3,0
CUST-0213,2022-03,13.7,3,1
CUST-0213,2022-04,8.8,1,1
CUST-0213,2022-05,15.7,3,0
CUST-0213,2022-06,7.1,2,0
CUST-0213,2022-07,11.7,5,0
CUST-0213,2022-08,7.8,2,0
CUST-0213,2022-09,4.5,1,1
CUST-0213,2022-10,,3,2
CUST-0213,2022-11,14.7,4,0
CUST-0213,2022-12,8.2,3,0
CUST-0213,2023-01,11.9,3,0
CUST-0213,2023-02,10.1,4,1
CUST-0213,2023-03,9.1,3,0
CUST-0213,2023-04,10.5,4,1
CUST-0213,2023-05,9.7,2,0
CUST-0213,2023-06,11.0,2,0
CUST-0213,2023-07,15.1,5,1
CUST-0213,2023-08,10.1,4,0
CUST-0213,2023-09,10.9,4,0
CUST-0213,2023-10,8.2,1,0
CUST-0213,2023-11,13.7,4,0
CUST-0213,2023-12,12.0,5,0
CUST-0213,2024-01,11.8,3,0
CUST-0213,2024-02,12.3,3,1
CUST-0213,2024-03,16.4,4,1
CUST-0213,2024-04,9.8,3,0
CUST-0213,2024-05,9.3,3,0
CUST-0213,2024-06,10.6,4,0
CUST-0213,2024-07,11.4,2,0
CUST-0213,2024-08,11.0,5,0
CUST-0214,2023-06,19.5,5,0
CUST-0214,2023-07,14.1,4,1
CUST-0214,2023-08,15.1,5,0
CUST-0214,2023-09,22.2,5,0
CUST-0214,2023-10,19.2,4,0
CUST-0214,2023-11,23.8,5,0
CUST-0214,2023-12,19.7,9,0
CUST-0214,2024-01,23.6,6,1
CUST-0214,2024-02,19.4,5,0
CUST-0214,2024-03,24.3,11,1
CUST-0214,2024-04,18.7,6,0
CUST-0214,2024-05,19.7,5,1
CUST-0214,2024-06,23.8,6,0
CUST-0214,2024-07,19.4,9,0
CUST-0214,2024-08,20.7,7,0
CUST-0214,2024-09,15.1,6,0
CUST-0214,2024-10,18.0,6,0
CUST-0214,2024-11,21.1,5,0
CUST-0214,2024-12,22.2,4,2
CUST-0214,2025-01,21.1,5,0
CUST-0214,2025-02,19.8,7,1
CUST-0214,2025-03,24.5,5,0
CUST-0214,2025-04,20.6,9,0
CUST-0214,2025-05,19.7,6,1
CUST-0215,2022-09,27.9,7,2
CUST-0215,2022-10,28.1,6,0
CUST-0215,2022-11,30.3,11,0
CUST-0215,2022-12,18.0,4,2
CUST-0215,2023-01,19.0,8,3
CUST-0215,2023-02,23.5,7,0
CUST-0215,2023-03,20.0,7,0
CUST-0215,2023-04,18.5,4,1
CUST-0215,2023-05,15.0,5,2
CUST-0215,2023-06,18.2,3,3
CUST-0215,2023-07,10.4,3,0
CUST-0215,2023-08,5.7,1,1
CUST-0215,2023-09,17.1,5,1
CUST-0215,2023-10,23.4,7,3
CUST-0215,2023-11,,3,0
CUST-0215,2023-12,1.6,1,2
CUST-0215,2024-01,9.7,2,1
CUST-0215,2024-02,0.0,1,2
CUST-0215,2024-03,13.4,2,1
CUST-0215,2024-04,0.0,1,0
CUST-0215,2024-05,0.0,1,1
CUST-0215,2024-06,1.1,1,1
CUST-0215,2024-07,,1,0
CUST-0215,2024-08,2.9,1,0
CUST-0215,2024-09,0.0,1,0
CUST-0215,2024-10,0.0,1,3
CUST-0215,2024-11,0.0,1,1
CUST-0215,2024-12,0.0,1,0
CUST-0215,2025-01,0.0,1,3
CUST-0215,2025-02,0.0,1,1
CUST-0215,2025-03,0.0,1,0
CUST-0216,2023-09,6.4,1,0
CUST-0216,2023-10,8.6,2,0
CUST-0216,2023-11,11.0,2,0
CUST-0216,2023-12,9.5,2,0
CUST-0216,2024-01,16.5,3,1
CUST-0216,2024-02,7.9,1,0
CUST-0216,2024-03,9.4,2,0
CUST-0216,2024-04,7.7,1,0
CUST-0216,2024-05,7.3,1,2
CUST-0216,2024-06,12.7,5,0
CUST-0216,2024-07,10.8,2,1
CUST-0216,2024-08,4.7,1,1
CUST-0216,2024-09,9.4,3,0
CUST-0216,2024-10,7.5,1,0
CUST-0216,2024-11,8.1,1,0
CUST-0216,2024-12,2.8,1,0
CUST-0216,2025-01,,1,0
CUST-0216,2025-02,6.0,1,1
CUST-0216,2025-03,3.5,1,0
CUST-0216,2025-04,9.2,3,0
CUST-0216,2025-05,10.1,3,0
CUST-0217,2024-02,25.6,12,0
CUST-0217,2024-03,23.3,6,0
CUST-0217,2024-04,24.2,5,1
CUST-0217,2024-05,25.1,11,0
CUST-0217,2024-06,21.6,6,0
CUST-0217,2024-07,27.4,7,0
CUST-0217,2024-08,22.7,4,0
CUST-0217,2024-09,27.1,6,1
CUST-0217,2024-10,23.5,7,0
CUST-0217,2024-11,24.1,8,2
CUST-0217,2024-12,23.1,6,0
CUST-0217,2025-01,23.5,8,2
CUST-0217,2025-02,17.5,5,0
CUST-0217,2025-03,20.7,6,1
CUST-0217,2025-04,21.9,4,0
CUST-0217,2025-05,25.4,10,1
CUST-0218,2022-11,19.9,4,3
CUST-0218,2022-12,14.8,6,0
CUST-0218,2023-01,17.1,4,2
CUST-0218,2023-02,17.7,8,2
CUST-0218,2023-03,17.7,4,1
CUST-0218,2023-04,12.1,4,3
CUST-0218,2023-05,10.4,5,1
CUST-0218,2023-06,9.1,2,1
CUST-0218,2023-07,12.5,2,1
CUST-0218,2023-08,12.0,3,1
CUST-0218,2023-09,7.2,1,1
CUST-0218,2023-10,9.5,2,0
CUST-0218,2023-11,0.0,1,2
CUST-0218,2023-12,0.0,1,2
CUST-0218,2024-01,5.6,2,1
CUST-0218,2024-02,3.1,1,0
CUST-0218,2024-03,3.6,1,4
CUST-0218,2024-04,2.9,1,2
CUST-0218,2024-05,6.8,1,1
CUST-0218,2024-06,0.0,1,1
CUST-0218,2024-07,2.6,1,3
CUST-0218,2024-08,8.0,1,2
CUST-0218,2024-09,0.0,1,1
CUST-0218,2024-10,0.0,1,1
CUST-0218,2024-11,0.0,1,0
CUST-0218,2024-12,,1,1
CUST-0218,2025-01,0.0,1,2
CUST-0218,2025-02,0.0,1,2
CUST-0218,2025-03,0.0,1,2
CUST-0218,2025-04,0.0,1,1
CUST-0218,2025-05,0.0,1,1
CUST-0219,2024-03,22.2,5,2
CUST-0219,2024-04,20.8,6,0
CUST-0219,2024-05,23.6,6,1
CUST-0219,2024-06,22.0,5,1
CUST-0219,2024-07,17.6,6,0
CUST-0219,2024-08,18.2,4,3
CUST-0219,2024-09,20.0,5,0
CUST-0219,2024-10,19.3,4,0
CUST-0219,2024-11,12.2,3,1
CUST-0219,2024-12,18.7,7,1
CUST-0219,2025-01,11.1,2,0
CUST-0219,2025-02,10.2,3,1
CUST-0219,2025-03,8.0,2,0
CUST-0219,2025-04,0.0,1,2
CUST-0219,2025-05,,1,2
CUST-0220,2023-04,24.7,5,1
CUST-0220,2023-05,21.7,5,0
CUST-0220,2023-06,22.8,7,0
CUST-0220,2023-07,19.1,6,1
CUST-0220,2023-08,21.0,4,3
CUST-0220,2023-09,17.4,8,0
CUST-0220,2023-10,18.8,4,0
CUST-0220,2023-11,14.2,3,1
CUST-0220,2023-12,11.1,2,3
CUST-0220,2024-01,17.5,6,0
CUST-0220,2024-02,18.6,4,3
CUST-0220,2024-03,12.9,3,1
CUST-0220,2024-04,8.7,2,0
CUST-0220,2024-05,11.1,2,0
CUST-0220,2024-06,17.5,3,2
CUST-0220,2024-07,0.0,1,1
CUST-0220,2024-08,7.3,2,0
CUST-0220,2024-09,10.7,2,0
CUST-0220,2024-10,0.0,1,3
CUST-0220,2024-11,0.0,1,2
CUST-0220,2024-12,0.0,1,1
CUST-0220,2025-01,0.0,1,3
CUST-0220,2025-02,1.8,1,2
CUST-0220,2025-03,7.2,1,0
CUST-0220,2025-04,0.0,1,2
CUST-0220,2025-05,0.0,1,1
CUST-0221,2023-04,18.4,5,1
CUST-0221,2023-05,11.6,4,0
CUST-0221,2023-06,17.3,5,0
CUST-0221,2023-07,19.8,7,0
CUST-0221,2023-08,15.3,4,1
CUST-0221,2023-09,18.2,4,2
CUST-0221,2023-10,14.2,3,1
CUST-0221,2023-11,20.6,5,1
CUST-0221,2023-12,21.1,4,0
CUST-0221,2024-01,20.4,8,0
CUST-0221,2024-02,13.4,2,0
CUST-0221,2024-03,19.2,4,0
CUST-0221,2024-04,19.4,5,0
CUST-0221,2024-05,15.9,4,1
CUST-0221,2024-06,16.9,3,0
CUST-0221,2024-07,17.7,5,0
CUST-0221,2024-08,,3,0
CUST-0221,2024-09,11.7,2,1
CUST-0221,2024-10,19.1,8,0
CUST-0221,2024-11,16.3,4,0
CUST-0221,2024-12,12.5,2,0
CUST-0221,2025-01,14.1,5,1
CUST-0221,2025-02,11.2,4,2
CUST-0221,2025-03,21.7,7,0
CUST-0221,2025-04,14.1,6,0
CUST-0221,2025-05,15.9,6,0
CUST-0222,2023-11,20.5,4,0
CUST-0222,2023-12,25.1,9,0
CUST-0222,2024-01,23.7,4,1
CUST-0222,2024-02,32.4,11,0
CUST-0222,2024-03,22.6,4,1
CUST-0222,2024-04,30.1,6,0
CUST-0222,2024-05,21.9,6,1
CUST-0222,2024-06,22.5,8,0
CUST-0222,2024-07,30.3,6,1
CUST-0222,2024-08,,7,0
CUST-0222,2024-09,20.6,4,1
CUST-0222,2024-10,25.0,11,0
CUST-0222,2024-11,29.2,6,0
CUST-0222,2024-12,29.7,5,0
CUST-0222,2025-01,28.2,5,0
CUST-0222,2025-02,25.4,5,1
CUST-0222,2025-03,26.3,6,0
CUST-0222,2025-04,27.0,12,0
CUST-0222,2025-05,28.4,6,0
CUST-0223,2023-12,9.0,2,0
CUST-0223,2024-01,7.6,1,0
CUST-0223,2024-02,10.2,2,0
CUST-0223,2024-03,,1,0
CUST-0223,2024-04,6.9,2,1
CUST-0223,2024-05,9.0,2,2
CUST-0223,2024-06,3.1,1,0
CUST-0223,2024-07,12.8,5,1
CUST-0223,2024-08,9.0,3,0
CUST-0223,2024-09,10.5,2,0
CUST-0223,2024-10,9.5,3,0
CUST-0223,2024-11,15.1,5,0
CUST-0223,2024-12,7.1,1,0
CUST-0223,2025-01,8.4,2,0
CUST-0223,2025-02,10.2,2,1
CUST-0223,2025-03,6.6,2,1
CUST-0223,2025-04,11.7,3,0
CUST-0223,2025-05,6.0,2,0
CUST-0224,2024-03,33.6,10,0
CUST-0224,2024-04,30.7,10,1
CUST-0224,2024-05,27.4,8,0
CUST-0224,2024-06,,10,0
CUST-0224,2024-07,26.7,5,1
CUST-0224,2024-08,26.4,7,0
CUST-0224,2024-09,30.5,9,0
CUST-0224,2024-10,27.8,12,0
CUST-0224,2024-11,25.8,8,1
CUST-0224,2024-12,25.6,7,0
CUST-0224,2025-01,28.6,9,0
CUST-0224,2025-02,23.8,9,0
CUST-0224,2025-03,20.6,8,0
CUST-0224,2025-04,,5,1
CUST-0224,2025-05,26.9,7,1
CUST-0225,2024-06,15.2,3,1
CUST-0225,2024-07,22.6,10,1
CUST-0225,2024-08,16.8,6,0
CUST-0225,2024-09,19.1,5,0
CUST-0225,2024-10,20.6,7,0
CUST-0225,2024-11,22.1,8,1
CUST-0225,2024-12,18.6,4,0
CUST-0225,2025-01,21.4,4,0
CUST-0225,2025-02,19.2,4,1
CUST-0225,2025-03,18.1,5,0
CUST-0225,2025-04,18.1,4,1
CUST-0225,2025-05,20.8,9,0
CUST-0226,2022-05,5.1,1,1
CUST-0226,2022-06,4.1,1,0
CUST-0226,2022-07,9.8,2,0
CUST-0226,2022-08,11.7,2,2
CUST-0226,2022-09,11.3,2,0
CUST-0226,2022-10,8.2,2,0
CUST-0226,2022-11,9.8,2,1
CUST-0226,2022-12,10.1,2,0
CUST-0226,2023-01,10.3,3,1
CUST-0226,2023-02,17.8,5,0
CUST-0226,2023-03,11.9,2,0
CUST-0226,2023-04,11.7,3,0
CUST-0226,2023-05,11.7,4,0
CUST-0226,2023-06,9.9,3,1
CUST-0226,2023-07,11.7,2,2
CUST-0226,2023-08,17.7,4,0
CUST-0226,2023-09,11.1,3,0
CUST-0226,2023-10,10.4,2,0
CUST-0226,2023-11,11.6,3,1
CUST-0226,2023-12,11.2,3,1
CUST-0226,2024-01,7.7,1,1
CUST-0226,2024-02,10.4,2,1
CUST-0226,2024-03,14.2,6,0
CUST-0226,2024-04,10.0,3,1
CUST-0226,2024-05,14.0,3,2
CUST-0226,2024-06,0.0,1,0
CUST-0226,2024-07,10.2,3,0
CUST-0226,2024-08,4.1,1,0
CUST-0226,2024-09,9.1,2,0
CUST-0226,2024-10,7.2,2,0
CUST-0226,2024-11,11.1,2,0
CUST-0227,2023-01,4.9,1,2
CUST-0227,2023-02,3.8,1,0
CUST-0227,2023-03,0.0,1,1
CUST-0227,2023-04,4.9,1,1
CUST-0227,2023-05,0.0,1,1
CUST-0227,2023-06,0.0,1,0
CUST-0227,2023-07,5.3,1,1
CUST-0227,2023-08,0.3,1,0
CUST-0227,2023-09,0.0,1,1
CUST-0227,2023-10,0.0,1,2
CUST-0227,2023-11,1.3,1,1
CUST-0227,2023-12,0.0,1,3
CUST-0227,2024-01,0.0,1,1
CUST-0227,2024-02,0.0,1,4
CUST-0227,2024-03,0.0,1,1
CUST-0227,2024-04,0.0,1,0
CUST-0227,2024-05,0.0,1,1
CUST-0227,2024-06,0.0,1,2
CUST-0227,2024-07,0.0,1,1
CUST-0227,2024-08,0.0,1,1
CUST-0227,2024-09,0.0,1,0
CUST-0227,2024-10,0.0,1,2
CUST-0227,2024-11,0.0,1,0
CUST-0227,2024-12,0.0,1,1
CUST-0227,2025-01,0.0,1,1
CUST-0227,2025-02,0.0,1,1
CUST-0227,2025-03,0.0,1,2
CUST-0227,2025-04,0.0,1,2
CUST-0227,2025-05,0.0,1,3
CUST-0228,2024-04,12.1,3,0
CUST-0228,2024-05,11.2,2,0
CUST-0228,2024-06,10.6,2,2
CUST-0228,2024-07,9.7,4,0
CUST-0228,2024-08,5.5,1,1
CUST-0228,2024-09,12.0,5,0
CUST-0228,2024-10,7.5,3,0
CUST-0228,2024-11,12.0,5,0
CUST-0228,2024-12,7.8,1,0
CUST-0228,2025-01,10.1,2,0
CUST-0228,2025-02,5.1,1,1
CUST-0228,2025-03,12.8,2,0
CUST-0228,2025-04,7.9,1,0
CUST-0228,2025-05,8.0,2,1
CUST-0229,2022-10,30.0,10,0
CUST-0229,2022-11,29.9,6,0
CUST-0229,2022-12,,8,0
CUST-0229,2023-01,32.0,7,0
CUST-0229,2023-02,26.1,7,1
CUST-0229,2023-03,27.2,10,0
CUST-0229,2023-04,25.5,12,0
CUST-0229,2023-05,25.8,12,3
CUST-0229,2023-06,29.5,14,0
CUST-0229,2023-07,28.4,7,0
CUST-0229,2023-08,27.6,7,0
CUST-0229,2023-09,25.6,6,0
CUST-0229,2023-10,23.9,10,2
CUST-0229,2023-11,26.6,6,0
CUST-0229,2023-12,27.4,6,0
CUST-0229,2024-01,21.5,7,2
CUST-0229,2024-02,35.6,8,1
CUST-0229,2024-03,29.2,7,2
CUST-0229,2024-04,24.3,4,0
CUST-0229,2024-05,27.9,8,0
CUST-0229,2024-06,24.3,6,0
CUST-0229,2024-07,27.4,7,0
CUST-0229,2024-08,34.2,16,0
CUST-0229,2024-09,25.6,10,0
CUST-0229,2024-10,28.2,7,0
CUST-0229,2024-11,25.7,6,0
CUST-0229,2024-12,25.7,11,1
CUST-0229,2025-01,30.1,10,0
CUST-0229,2025-02,30.3,9,0
CUST-0229,2025-03,27.4,5,0
CUST-0229,2025-04,32.4,8,0
CUST-0230,2022-01,23.3,4,2
CUST-0230,2022-02,28.0,6,3
CUST-0230,2022-03,21.1,5,2
CUST-0230,2022-04,,3,2
CUST-0230,2022-05,17.0,6,2
CUST-0230,2022-06,15.2,5,0
CUST-0230,2022-07,20.5,6,0
CUST-0230,2022-08,24.9,8,2
CUST-0230,2022-09,13.9,2,3
CUST-0230,2022-10,12.2,3,1
CUST-0230,2022-11,6.8,2,3
CUST-0230,2022-12,18.5,5,1
CUST-0230,2023-01,0.0,1,1
CUST-0230,2023-02,13.8,3,3
CUST-0230,2023-03,5.4,2,0
CUST-0230,2023-04,,1,2
CUST-0230,2023-05,19.6,6,1
CUST-0230,2023-06,15.2,3,0
CUST-0230,2023-07,0.0,1,1
CUST-0230,2023-08,,3,1
CUST-0230,2023-09,0.0,1,1
CUST-0230,2023-10,7.7,1,3
CUST-0230,2023-11,0.0,1,2
CUST-0230,2023-12,0.0,1,2
CUST-0230,2024-01,0.0,1,1
CUST-0230,2024-02,0.0,1,1
CUST-0230,2024-03,1.8,1,2
CUST-0230,2024-04,0.0,1,0
CUST-0230,2024-05,0.0,1,1
CUST-0230,2024-06,,1,1
CUST-0230,2024-07,0.0,1,0
CUST-0231,2023-06,23.9,5,1
CUST-0231,2023-07,23.0,10,0
CUST-0231,2023-08,24.2,5,1
CUST-0231,2023-09,26.1,8,0
CUST-0231,2023-10,26.5,5,0
CUST-0231,2023-11,26.9,7,0
CUST-0231,2023-12,31.2,6,0
CUST-0231,2024-01,31.1,10,0
CUST-0231,2024-02,23.6,5,1
CUST-0231,2024-03,29.4,8,1
CUST-0231,2024-04,24.2,10,0
CUST-0231,2024-05,29.9,14,1
CUST-0231,2024-06,23.3,6,0
CUST-0231,2024-07,20.4,5,0
CUST-0231,2024-08,33.1,8,0
CUST-0231,2024-09,20.2,5,0
CUST-0231,2024-10,26.7,7,0
CUST-0231,2024-11,26.3,10,0
CUST-0231,2024-12,27.4,7,0
CUST-0231,2025-01,22.2,7,1
CUST-0231,2025-02,31.5,8,0
CUST-0231,2025-03,25.2,5,0
CUST-0231,2025-04,24.5,8,0
CUST-0231,2025-05,30.7,13,2
CUST-0232,2023-11,23.1,5,1
CUST-0232,2023-12,21.6,5,1
CUST-0232,2024-01,15.4,4,0
CUST-0232,2024-02,13.4,4,0
CUST-0232,2024-03,21.9,5,0
CUST-0232,2024-04,21.1,10,1
CUST-0232,2024-05,15.8,4,1
CUST-0232,2024-06,13.0,4,0
CUST-0232,2024-07,22.1,4,1
CUST-0232,2024-08,17.1,4,0
CUST-0232,2024-09,22.2,5,0
CUST-0232,2024-10,16.0,4,1
CUST-0232,2024-11,15.3,3,0
CUST-0232,2024-12,16.3,3,0
CUST-0232,2025-01,22.5,9,2
CUST-0232,2025-02,20.2,4,0
CUST-0232,2025-03,,3,0
CUST-0232,2025-04,19.5,8,0
CUST-0232,2025-05,18.2,6,1
CUST-0233,2023-10,11.6,3,1
CUST-0233,2023-11,9.7,3,1
CUST-0233,2023-12,12.4,5,0
CUST-0233,2024-01,9.8,2,1
CUST-0233,2024-02,8.3,1,1
CUST-0233,2024-03,0.0,1,0
CUST-0233,2024-04,3.8,1,1
CUST-0233,2024-05,8.0,2,2
CUST-0233,2024-06,4.3,1,0
CUST-0233,2024-07,6.9,1,1
CUST-0233,2024-08,0.0,1,1
CUST-0233,2024-09,0.0,1,0
CUST-0233,2024-10,0.0,1,3
CUST-0233,2024-11,0.0,1,0
CUST-0233,2024-12,0.0,1,0
CUST-0233,2025-01,0.0,1,0
CUST-0233,2025-02,0.0,1,0
CUST-0233,2025-03,0.0,1,0
CUST-0233,2025-04,0.0,1,4
CUST-0233,2025-05,0.0,1,3
CUST-0234,2023-12,16.3,6,0
CUST-0234,2024-01,16.1,4,1
CUST-0234,2024-02,10.5,2,0
CUST-0234,2024-03,12.4,3,1
CUST-0234,2024-04,11.7,3,0
CUST-0234,2024-05,16.9,6,0
CUST-0234,2024-06,13.6,4,0
CUST-0234,2024-07,,2,0
CUST-0234,2024-08,13.5,5,0
CUST-0234,2024-09,8.0,1,1
CUST-0234,2024-10,12.7,3,0
CUST-0234,2024-11,12.3,3,0
CUST-0234,2024-12,7.1,3,0
CUST-0234,2025-01,15.1,4,0
CUST-0234,2025-02,15.7,5,0
CUST-0234,2025-03,16.1,3,0
CUST-0234,2025-04,14.9,3,1
CUST-0234,2025-05,14.5,4,1
CUST-0235,2023-08,,3,1
CUST-0235,2023-09,25.3,9,1
CUST-0235,2023-10,22.3,10,0
CUST-0235,2023-11,25.8,6,0
CUST-0235,2023-12,21.0,4,0
CUST-0235,2024-01,28.6,7,2
CUST-0235,2024-02,21.8,4,1
CUST-0235,2024-03,24.3,11,1
CUST-0235,2024-04,22.4,5,0
CUST-0235,2024-05,28.1,10,0
CUST-0235,2024-06,26.9,11,1
CUST-0235,2024-07,27.1,10,0
CUST-0235,2024-08,17.2,4,1
CUST-0235,2024-09,22.3,7,1
CUST-0235,2024-10,23.5,5,0
CUST-0235,2024-11,27.0,10,1
CUST-0235,2024-12,20.9,8,0
CUST-0235,2025-01,18.4,5,0
CUST-0235,2025-02,23.7,7,1
CUST-0235,2025-03,29.0,12,0
CUST-0235,2025-04,25.5,9,1
CUST-0235,2025-05,23.2,5,0
CUST-0236,2022-05,16.8,5,2
CUST-0236,2022-06,20.4,4,1
CUST-0236,2022-07,13.7,3,2
CUST-0236,2022-08,8.1,2,3
CUST-0236,2022-09,13.1,4,0
CUST-0236,2022-10,13.2,5,1
CUST-0236,2022-11,5.2,1,2
CUST-0236,2022-12,6.2,1,2
CUST-0236,2023-01,11.2,3,1
CUST-0236,2023-02,0.0,1,2
CUST-0236,2023-03,4.8,1,0
CUST-0236,2023-04,13.2,2,0
CUST-0236,2023-05,11.6,2,0
CUST-0236,2023-06,0.0,1,0
CUST-0236,2023-07,14.5,3,0
CUST-0236,2023-08,0.0,1,2
CUST-0236,2023-09,0.0,1,2
CUST-0236,2023-10,0.0,1,2
CUST-0236,2023-11,0.0,1,0
CUST-0236,2023-12,0.0,1,0
CUST-0236,2024-01,12.1,3,0
CUST-0236,2024-02,0.0,1,0
CUST-0236,2024-03,0.0,1,0
CUST-0236,2024-04,0.0,1,1
CUST-0236,2024-05,0.0,1,0
